Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Tilt angle,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,Zone,Period
122,,,,,1.0,-114.01136272,46.67572457,1120.816,Global,3.0,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 11:55:01.6 UTC-06:00,2024-07-18 11:55:05.6 UTC-06:00,21.0,1.3,1.5,,,,-114.01634694,46.67371431,1095.558,442.88,MP15774,Global CS,9.0,9.0,6.0,5.0,0.0,2.0,3
123,,,,,2.0,-114.01134339,46.6757105,1121.054,Global,3.2,0.012,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 11:55:35.4 UTC-06:00,2024-07-18 11:55:39.4 UTC-06:00,21.0,1.3,1.5,,,,-114.01634694,46.67371431,1095.558,443.438,MP15774,Global CS,9.0,9.0,6.0,5.0,0.0,2.0,3
124,,,,,1.0,-114.01140331,46.67575035,1120.34,Global,2.4,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 11:56:00.8 UTC-06:00,2024-07-18 11:56:04.8 UTC-06:00,21.0,1.3,1.5,,,,-114.01634694,46.67371431,1095.558,441.763,MP15774,Global CS,9.0,9.0,6.0,5.0,0.0,2.0,3
125,,,,,2.0,-114.01133964,46.67582405,1120.729,Global,5.2,0.012,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 11:57:01.8 UTC-06:00,2024-07-18 11:57:05.8 UTC-06:00,21.0,1.3,1.5,,,,-114.01634694,46.67371431,1095.558,450.068,MP15774,Global CS,8.0,9.0,6.0,5.0,0.0,2.0,3
126,,,,,3.0,-114.01132363,46.67579811,1121.022,Global,3.4,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 11:57:44.0 UTC-06:00,2024-07-18 11:57:48.0 UTC-06:00,21.0,1.3,1.5,,,,-114.01634694,46.67371431,1095.558,449.67,MP15774,Global CS,8.0,9.0,6.0,5.0,0.0,2.0,3
127,,,,,1.0,-114.01133443,46.67579381,1120.9,Global,3.6,0.013,0.012,0.012,0.018,2.134,m,FIX,2024-07-18 11:58:11.8 UTC-06:00,2024-07-18 11:58:15.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,448.632,MP15774,Global CS,8.0,9.0,6.0,5.0,0.0,2.0,3
128,,,,,3.0,-114.01141714,46.67585401,1119.942,Global,3.5,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 11:59:02.6 UTC-06:00,2024-07-18 11:59:06.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,446.743,MP15774,Global CS,8.0,9.0,6.0,5.0,0.0,2.0,3
129,,,,,1.0,-114.01133177,46.67611523,1119.87,Global,4.8,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:00:30.4 UTC-06:00,2024-07-18 12:00:34.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,468.123,MP15774,Global CS,8.0,9.0,6.0,5.0,0.0,2.0,3
130,,,,,1.0,-114.01178258,46.67612629,1115.15,Global,2.9,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:01:48.4 UTC-06:00,2024-07-18 12:01:52.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,440.844,MP15774,Global CS,8.0,8.0,7.0,6.0,0.0,2.0,3
131,,,,,2.0,-114.01180604,46.67606605,1115.176,Global,3.4,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:02:56.8 UTC-06:00,2024-07-18 12:03:00.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,435.324,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
132,,,,,3.0,-114.0117355,46.67603053,1116.079,Global,3.9,0.012,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:03:17.8 UTC-06:00,2024-07-18 12:03:21.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,437.379,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
133,,,,,1.0,-114.01173055,46.67604643,1116.049,Global,3.2,0.013,0.012,0.011,0.018,2.134,m,FIX,2024-07-18 12:03:51.2 UTC-06:00,2024-07-18 12:03:55.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,438.806,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
134,,,,,1.0,-114.01175739,46.67602517,1115.907,Global,2.6,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:04:16.0 UTC-06:00,2024-07-18 12:04:20.0 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,435.675,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
135,,,,,1.0,-114.01177745,46.67601034,1115.772,Global,2.4,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 12:04:40.8 UTC-06:00,2024-07-18 12:04:44.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,433.568,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
136,,,,,1.0,-114.01178851,46.67600719,1115.679,Global,3.5,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:04:59.6 UTC-06:00,2024-07-18 12:05:03.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,432.539,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
137,,,,,2.0,-114.01181598,46.6760009,1115.444,Global,6.1,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:05:23.0 UTC-06:00,2024-07-18 12:05:27.0 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,430.382,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
138,,,,,2.0,-114.01183568,46.67588973,1115.757,Global,5.5,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:07:03.2 UTC-06:00,2024-07-18 12:07:07.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,422.15,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
139,,,,,2.0,-114.01183024,46.67587473,1115.891,Global,2.5,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:07:16.6 UTC-06:00,2024-07-18 12:07:20.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,421.468,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
140,,,,,1.0,-114.01182702,46.67563496,1117.249,Global,3.0,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:08:10.6 UTC-06:00,2024-07-18 12:08:14.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,407.105,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
141,,,,,2.0,-114.01174604,46.6755497,1118.404,Global,4.1,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:08:50.8 UTC-06:00,2024-07-18 12:08:54.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,407.59,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
142,,,,,3.0,-114.0117538,46.67554304,1118.352,Global,1.4,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:09:06.2 UTC-06:00,2024-07-18 12:09:10.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,406.795,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
143,,,,,1.0,-114.01172784,46.67555279,1118.504,Global,3.5,0.013,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:09:22.0 UTC-06:00,2024-07-18 12:09:26.0 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,409.066,MP15774,Global CS,9.0,8.0,7.0,5.0,0.0,2.0,3
144,,,,,1.0,-114.01178295,46.6754888,1118.342,Global,2.1,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:09:42.2 UTC-06:00,2024-07-18 12:09:46.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,401.903,MP15774,Global CS,9.0,8.0,6.0,5.0,0.0,2.0,3
145,,,,,1.0,-114.0118013,46.67545213,1118.286,Global,1.3,0.012,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:09:56.2 UTC-06:00,2024-07-18 12:10:00.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,398.703,MP15774,Global CS,9.0,8.0,6.0,5.0,0.0,2.0,3
146,,,,,1.0,-114.01182153,46.67545834,1118.132,Global,3.7,0.012,0.012,0.012,0.018,2.134,m,FIX,2024-07-18 12:10:11.6 UTC-06:00,2024-07-18 12:10:15.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,397.721,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
147,,,,,2.0,-114.01185289,46.67544477,1118.014,Global,2.3,0.012,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:10:29.8 UTC-06:00,2024-07-18 12:10:33.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,394.795,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
148,,,,,1.0,-114.01183712,46.67541852,1118.161,Global,1.6,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:10:48.2 UTC-06:00,2024-07-18 12:10:52.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,394.474,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
149,,,,,4.0,-114.0118423,46.67540874,1118.181,Global,6.2,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-07-18 12:11:10.6 UTC-06:00,2024-07-18 12:11:14.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,393.533,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
150,,,,,2.0,-114.01182448,46.67540321,1118.277,Global,2.6,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 12:11:22.8 UTC-06:00,2024-07-18 12:11:26.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,394.508,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
151,,,,,1.0,-114.01185836,46.67540854,1118.068,Global,3.3,0.013,0.013,0.012,0.019,2.134,m,FIX,2024-07-18 12:11:46.6 UTC-06:00,2024-07-18 12:11:50.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,392.53,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
152,,,,,2.0,-114.0118273,46.67538507,1118.299,Global,2.1,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:12:18.2 UTC-06:00,2024-07-18 12:12:22.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,393.393,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
153,,,,,4.0,-114.01189959,46.67534998,1117.971,Global,5.2,0.013,0.013,0.013,0.019,2.134,m,FIX,2024-07-18 12:12:46.6 UTC-06:00,2024-07-18 12:12:50.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,386.587,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
154,,,,,1.0,-114.01187796,46.67533457,1118.141,Global,2.0,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:13:06.8 UTC-06:00,2024-07-18 12:13:10.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,387.316,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
155,,,,,1.0,-114.01180301,46.67533864,1118.516,Global,5.8,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:13:29.8 UTC-06:00,2024-07-18 12:13:33.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,392.451,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
156,,,,,4.0,-114.01177415,46.67536192,1118.632,Global,3.1,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:14:07.4 UTC-06:00,2024-07-18 12:14:11.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,395.845,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
157,,,,,1.0,-114.01176518,46.67538059,1118.64,Global,3.0,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:14:29.2 UTC-06:00,2024-07-18 12:14:33.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,397.42,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
158,,,,,2.0,-114.01180606,46.67527367,1118.72,Global,3.0,0.012,0.012,0.011,0.018,2.134,m,FIX,2024-07-18 12:15:35.6 UTC-06:00,2024-07-18 12:15:39.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,389.077,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
159,,,,,1.0,-114.01181535,46.67526547,1118.631,Global,3.2,0.012,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:15:53.0 UTC-06:00,2024-07-18 12:15:57.0 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,388.13,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
160,,,,,2.0,-114.01180941,46.67525864,1118.695,Global,11.5,0.015,0.015,0.015,0.021,2.134,m,FIX,2024-07-18 12:16:26.2 UTC-06:00,2024-07-18 12:16:30.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,388.024,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
161,,,,,1.0,-114.01184214,46.67526276,1118.494,Global,3.7,0.013,0.012,0.012,0.018,2.134,m,FIX,2024-07-18 12:16:44.8 UTC-06:00,2024-07-18 12:16:48.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,386.124,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
162,,,,,1.0,-114.01181692,46.67523345,1118.765,Global,3.0,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 12:17:14.6 UTC-06:00,2024-07-18 12:17:18.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,386.457,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
163,,,,,1.0,-114.0118111,46.67522599,1118.784,Global,1.5,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:17:26.4 UTC-06:00,2024-07-18 12:17:30.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,386.46,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
164,,,,,1.0,-114.01178489,46.67521168,1119.039,Global,2.9,0.012,0.012,0.011,0.018,2.134,m,FIX,2024-07-18 12:17:37.8 UTC-06:00,2024-07-18 12:17:41.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,387.585,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
165,,,,,3.0,-114.01181311,46.6751682,1119.039,Global,4.9,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:17:59.4 UTC-06:00,2024-07-18 12:18:03.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,383.458,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
166,,,,,1.0,-114.01183095,46.67515405,1118.929,Global,2.4,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 12:18:12.6 UTC-06:00,2024-07-18 12:18:16.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,381.708,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
167,,,,,3.0,-114.0117673,46.67515963,1119.322,Global,1.7,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:18:32.6 UTC-06:00,2024-07-18 12:18:36.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,386.406,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
168,,,,,1.0,-114.01177306,46.67514049,1119.323,Global,1.5,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:18:53.8 UTC-06:00,2024-07-18 12:18:57.8 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,385.177,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
169,,,,,1.0,-114.01179927,46.67512466,1119.174,Global,2.8,0.012,0.012,0.011,0.018,2.134,m,FIX,2024-07-18 12:19:08.4 UTC-06:00,2024-07-18 12:19:12.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,382.611,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
170,,,,,1.0,-114.01179964,46.67511473,1119.236,Global,2.5,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 12:19:27.6 UTC-06:00,2024-07-18 12:19:31.6 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,382.097,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
171,,,,,1.0,-114.01181555,46.6750779,1119.224,Global,2.1,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:19:49.4 UTC-06:00,2024-07-18 12:19:53.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,379.318,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
172,,,,,2.0,-114.01185307,46.67505428,1118.973,Global,3.1,0.012,0.012,0.012,0.018,2.134,m,FIX,2024-07-18 12:20:09.4 UTC-06:00,2024-07-18 12:20:13.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,375.574,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
173,,,,,2.0,-114.01182879,46.67502701,1119.212,Global,4.0,0.012,0.012,0.012,0.018,2.134,m,FIX,2024-07-18 12:20:30.4 UTC-06:00,2024-07-18 12:20:34.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,376.166,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
174,,,,,1.0,-114.01183284,46.67501455,1119.271,Global,4.1,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:20:44.2 UTC-06:00,2024-07-18 12:20:48.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,375.333,MP15774,Global CS,9.0,8.0,6.0,5.0,0.0,2.0,3
175,,,,,1.0,-114.01182821,46.67499164,1119.403,Global,3.6,0.012,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:20:57.4 UTC-06:00,2024-07-18 12:21:01.4 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,374.701,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
176,,,,,2.0,-114.01182002,46.67499059,1119.472,Global,1.6,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:21:17.0 UTC-06:00,2024-07-18 12:21:21.0 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,375.321,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
177,,,,,3.0,-114.0118057,46.67496495,1119.661,Global,3.0,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 12:21:52.2 UTC-06:00,2024-07-18 12:21:56.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,375.155,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
178,,,,,2.0,-114.01184231,46.67494894,1119.558,Global,3.1,0.013,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:22:12.2 UTC-06:00,2024-07-18 12:22:16.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,372.063,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
179,,,,,2.0,-114.01184897,46.67496972,1119.469,Global,3.3,0.012,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:22:30.2 UTC-06:00,2024-07-18 12:22:34.2 UTC-06:00,21.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,372.285,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
180,,,,,1.0,-114.01185348,46.67492132,1119.591,Global,2.8,0.012,0.012,0.011,0.018,2.134,m,FIX,2024-07-18 12:22:51.0 UTC-06:00,2024-07-18 12:22:55.0 UTC-06:00,21.0,1.0,1.2,,,,-114.01634694,46.67371431,1095.558,370.032,MP15774,Global CS,9.0,8.0,6.0,6.0,0.0,2.0,3
181,,,,,2.0,-114.01424632,46.67419616,1103.778,Global,7.9,0.013,0.013,0.013,0.019,2.134,m,FIX,2024-07-18 12:54:35.4 UTC-06:00,2024-07-18 12:54:40.4 UTC-06:00,26.0,1.0,1.2,,,,-114.01634694,46.67371431,1095.558,169.833,MP15774,Global CS,10.0,7.0,7.0,6.0,0.0,3.0,3
182,,,,,2.0,-114.01418047,46.67420545,1104.375,Global,6.3,0.013,0.013,0.013,0.019,2.134,m,FIX,2024-07-18 12:55:10.0 UTC-06:00,2024-07-18 12:55:15.0 UTC-06:00,26.0,1.0,1.2,,,,-114.01634694,46.67371431,1095.558,174.777,MP15774,Global CS,10.0,7.0,7.0,6.0,0.0,3.0,3
183,,,,,1.0,-114.01421285,46.67422684,1104.538,Global,2.7,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 12:55:44.4 UTC-06:00,2024-07-18 12:55:49.4 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,173.359,MP15774,Global CS,10.0,6.0,7.0,6.0,0.0,3.0,3
184,,,,,1.0,-114.01424046,46.67425575,1104.879,Global,5.9,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:55:57.4 UTC-06:00,2024-07-18 12:56:02.4 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,172.38,MP15774,Global CS,10.0,6.0,7.0,6.0,0.0,3.0,3
185,,,,,1.0,-114.01420135,46.67432519,1106.462,Global,1.4,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 12:56:36.0 UTC-06:00,2024-07-18 12:56:41.0 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,178.178,MP15774,Global CS,10.0,6.0,7.0,6.0,0.0,3.0,3
186,,,,,1.0,-114.01420107,46.67434691,1106.869,Global,2.8,0.013,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:56:46.6 UTC-06:00,2024-07-18 12:56:51.6 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,179.133,MP15774,Global CS,10.0,6.0,7.0,6.0,0.0,3.0,3
187,,,,,2.0,-114.01419183,46.67439616,1107.779,Global,4.6,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-07-18 12:57:21.8 UTC-06:00,2024-07-18 12:57:26.8 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,182.003,MP15774,Global CS,10.0,6.0,7.0,6.0,0.0,3.0,3
188,,,,,2.0,-114.01419776,46.67442923,1108.223,Global,2.3,0.012,0.012,0.011,0.018,2.134,m,FIX,2024-07-18 12:57:46.8 UTC-06:00,2024-07-18 12:57:51.8 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,183.264,MP15774,Global CS,10.0,6.0,7.0,6.0,0.0,3.0,3
189,,,,,1.0,-114.0142243,46.67446798,1108.643,Global,3.6,0.013,0.012,0.012,0.018,2.134,m,FIX,2024-07-18 12:58:11.8 UTC-06:00,2024-07-18 12:58:16.8 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,183.414,MP15774,Global CS,9.0,7.0,6.0,6.0,0.0,3.0,3
190,,,,,2.0,-114.01422855,46.67448295,1108.85,Global,2.9,0.012,0.013,0.011,0.018,2.134,m,FIX,2024-07-18 12:58:28.6 UTC-06:00,2024-07-18 12:58:33.6 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,183.979,MP15774,Global CS,9.0,7.0,7.0,6.0,0.0,3.0,3
191,,,,,1.0,-114.01417741,46.67450436,1109.398,Global,3.7,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:59:07.6 UTC-06:00,2024-07-18 12:59:12.6 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,188.435,MP15774,Global CS,9.0,7.0,7.0,6.0,0.0,3.0,3
192,,,,,1.0,-114.01422713,46.6745288,1109.458,Global,3.2,0.012,0.013,0.012,0.018,2.134,m,FIX,2024-07-18 12:59:29.4 UTC-06:00,2024-07-18 12:59:34.4 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,186.481,MP15774,Global CS,9.0,7.0,7.0,6.0,0.0,3.0,3
193,,,,,1.0,-114.01422305,46.67455479,1109.881,Global,2.4,0.012,0.012,0.011,0.018,2.134,m,FIX,2024-07-18 12:59:50.4 UTC-06:00,2024-07-18 12:59:55.4 UTC-06:00,26.0,1.1,1.3,,,,-114.01634694,46.67371431,1095.558,188.234,MP15774,Global CS,9.0,7.0,7.0,6.0,0.0,3.0,3
194,,,,,2.0,-114.01420005,46.67456379,1110.104,Global,2.1,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 13:00:12.4 UTC-06:00,2024-07-18 13:00:17.4 UTC-06:00,26.0,1.1,1.2,,,,-114.01634694,46.67371431,1095.558,190.249,MP15774,Global CS,9.0,7.0,7.0,6.0,0.0,3.0,3
195,,,,,2.0,-114.01419135,46.67457046,1110.223,Global,1.8,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 13:00:23.4 UTC-06:00,2024-07-18 13:00:28.4 UTC-06:00,26.0,1.1,1.2,,,,-114.01634694,46.67371431,1095.558,191.209,MP15774,Global CS,9.0,7.0,7.0,6.0,0.0,3.0,3
196,,,,,2.0,-114.01418741,46.67458678,1110.401,Global,2.0,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-07-18 13:00:36.0 UTC-06:00,2024-07-18 13:00:41.0 UTC-06:00,26.0,1.1,1.2,,,,-114.01634694,46.67371431,1095.558,192.363,MP15774,Global CS,9.0,7.0,7.0,6.0,0.0,3.0,3
197,,,,,2.0,-114.01417736,46.67459659,1110.528,Global,1.9,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-07-18 13:00:45.2 UTC-06:00,2024-07-18 13:00:50.2 UTC-06:00,26.0,1.1,1.2,,,,-114.01634694,46.67371431,1095.558,193.611,MP15774,Global CS,9.0,7.0,6.0,6.0,0.0,3.0,3
